Id,Expected
7330398846f67b5df7cdf3f33c3ca4d5_1,
80cae6daedd989517cb8041ed86e5822_0,
80cae6daedd989517cb8041ed86e5822_1,627941 40 629221 40 630501 40 631781 40 633046 70 634326 70 635606 70 636886 70 638156 105 639436 105 640716 105 641996 105 643266 120 644546 120 645826 120 647106 120 648376 135 649656 135 650936 135 652216 135 653491 145 654771 145 656051 145 657331 145 658606 155 659886 155 661166 155 662441 165 663721 165 665001 165 666281 165 667556 175 668836 175 670116 175 671396 175 672671 185 673951 185 675231 185 676511 185 677786 195 679066 195 680346 195 681626 195 682906 195 684186 195 685466 195 686746 195 688021 205 689301 205 690581 205 691861 205 693136 210 694416 210 695696 210 696976 210 698256 215 699536 215 700816 215 702096 215 703371 220 704651 220 705931 220 707206 230 708486 230 709766 230 711046 230 712326 230 713606 230 714886 230 716166 230 717441 240 718721 240 720001 240 721281 240 722561 240 723841 240 725121 240 726401 240 727681 245 728961 245 730241 245 731521 245 732801 245 734081 245 735361 245 736641 245 737916 255 739196 255 740476 255 741756 255 743036 255 744316 255 745596 255 746876 255 748156 260 749436 260 750716 260 751996 260 753276 260 754556 260 755836 260 757111 270 758391 270 759671 270 760951 270 762231 270 763511 270 764791 270 766071 270 767351 270 768631 270 769911 270 771191 270 772471 270 773751 270 775031 270 776311 270 777591 275 778871 275 780151 275 781431 275 782706 280 783986 280 785266 280 786546 280 787826 280 789106 280 790386 280 791666 280 792946 280 794226 280 795506 280 796786 280 798066 280 799346 280 800626 280 801906 285 803186 285 804466 285 805746 285 807026 285 808306 285 809586 285 810866 285 812146 285 813426 285 814706 285 815986 285 817266 285 818546 285 819826 285 821106 285 822386 280 823666 280 824946 280 826226 280 827501 285 828781 285 830061 285 831341 285 832621 285 833901 285 835181 285 836461 285 837741 285 839021 285 840301 285 841586 280 842866 280 844146 280 845426 280 846706 280 847986 280 849266 280 850546 280 851826 280 853106 280 854386 280 855666 280 856946 280 858226 280 859506 280 860786 280 862066 280 863346 280 864626 280 865906 280 867191 275 868471 275 869751 275 871031 275 872311 275 873591 275 874871 275 876151 275 877431 275 878711 275 879991 275 881276 265 882556 265 883836 265 885116 265 886396 265 887676 265 888956 265 890236 265 891521 260 892801 260 894081 260 895361 260 896641 260 897921 260 899201 260 900481 260 901766 255 903046 255 904326 255 905606 255 906886 255 908166 255 909446 255 910726 255 912011 250 913291 250 914571 250 915851 250 917131 245 918411 245 919691 245 920971 245 922256 230 923536 230 924816 230 926096 220 927376 220 928656 220 929936 220 931221 205 932501 205 933781 205 935061 205 936341 200 937621 200 938901 200 940181 200 941461 195 942741 195 944021 195 945301 195 946586 185 947866 185 949146 185 950426 185 951706 175 952986 175 954266 175 955546 175 956826 170 958106 170 959386 170 960666 170 961951 155 963231 155 964511 155 965791 155 967071 145 968351 145 969631 145 970916 135 972196 135 973476 135 974756 135 976036 130 977316 130 978596 130 979876 130 981161 120 982441 120 983721 120 985001 120 986286 110 987566 110 988846 110 990126 110 991406 105 992686 105 993966 105 995246 105 996531 100 997811 100 999091 100 1000371 100 1001656 90 1002936 90 1004216 90 1005496 90 1006781 80 1008061 80 1009341 80 1010621 80 1011906 70 1013186 70 1014466 70 1015751 50 1017031 50 1018311 50 1019591 50 1020886 20 1022166 20 1023446 20 1024726 20
6ad1468996b4a9ce6d840b53a6558038_0,
6ad1468996b4a9ce6d840b53a6558038_1,502691 10 503971 10 505251 10 506531 10 507806 30 509086 30 510366 30 511646 30 512921 40 514201 40 515481 40 516761 40 518036 50 519316 50 520596 50 521876 50 523156 50 524436 50 525716 50 526996 50 528276 55 529556 55 530836 55 532116 55 533391 60 534671 60 535951 60 537231 60 538511 60 539791 60 541071 60 542351 60 543631 65 544911 65 546191 65 547471 65 548751 65 550031 65 551311 65 552591 65 553871 70 555151 70 556431 70 557711 70 558991 70 560271 70 561551 70 562831 70 564111 75 565391 75 566671 75 567951 75 569236 70 570516 70 571796 70 573076 70 574356 75 575636 75 576916 75 578196 75 579476 75 580756 75 582036 75 583316 75 584601 75 585881 75 587161 75 588441 75 589721 75 591001 75 592281 75 593561 75 594841 75 596121 75 597401 75 598681 75 599966 70 601246 70 602526 70 603806 70 605086 70 606366 70 607646 70 608926 70 610211 65 611491 65 612771 65 614051 65 615336 55 616616 55 617896 55 619176 55 620461 45 621741 45 623021 45 624301 45 625586 35 626866 35 628146 35 629426 35 630716 15 631996 15 633276 15 634556 15
6b83ef461c2a337948a41964c1d4f50a_0,632711 15 633991 15 635271 15 636551 15 637831 25 639111 25 640391 25 641671 25 642951 30 644231 30 645511 30 646791 30 648071 35 649351 35 650631 35 651911 35 653191 40 654471 40 655751 40 657031 40 658316 45 659596 45 660876 45 662161 45 663441 45 664721 45 666001 45 667276 60 668556 60 669836 60 671116 60 672396 15 672421 40 673676 15 673701 40 674956 15 674981 40 676236 15 676261 40 677556 35 678836 35 680116 35 681396 35 682631 5 682686 30 683911 5 683966 30 685191 5 685246 30 686471 5 686526 30 687746 10 687816 25 689026 10 689096 25 690306 10 690376 25 691586 10 691656 25 692866 15 692946 20 694146 15 694226 20 695426 15 695506 20 696706 15 696786 20 697986 15 698071 20 699266 15 699351 20 700546 15 700631 20 701826 15 701911 20 703111 10 703191 20 704391 10 704471 20 705671 10 705751 20 706951 10 707036 20 708231 10 708316 20 709511 10 709596 20 710791 10 710876 20 712161 20 713441 20 714721 20 716001 20 717286 15 718566 15 719846 15 721126 15 722416 10 723696 10 724976 10 726256 10 727541 10 728821 10 730101 10 731381 10 732661 15 733941 15 735221 15 736501 15 737791 5 739071 5 740351 5 741631 5 767251 5 768531 5 769811 5 771091 5 772371 10 773651 10 774931 10 776211 10 777496 10 778776 10 780056 10 781336 10 782616 15 783896 15 785176 15 786456 15 787736 20 789016 20 790296 20 791576 25 792856 25 794136 25 795416 25 796686 40 797966 40 799246 40 800526 40 801801 50 803081 50 804361 50 805641 50 806921 50 808201 50 809481 50 810761 50 812036 60 813316 60 814596 60 815876 60 817151 70 818431 70 819711 70 820991 70 822271 75 823551 75 824831 75 826111 75 827391 80 828671 80 829951 80 831231 80 832516 75 833796 75 835076 75 836361 75 837641 75 838921 75 840201 75 841486 65 842766 65 844046 65 845326 65 846611 45 847891 45 849171 45 850451 45 851731 40 853011 40 854291 40 855571 40 856856 25 858136 25 859416 25 860696 25 861981 20 863261 20 864541 20 865821 20 867106 10 868386 10 869666 10 870946 10 872226 10 873506 10 874786 10 876066 10
6b83ef461c2a337948a41964c1d4f50a_1,841551 10 842831 10 844111 10 845391 10 846656 30 847936 30 849216 30 850496 30 851771 35 853051 35 854331 35 855611 35 856881 50 858161 50 859441 50 860721 50 862001 55 863281 55 864561 55 865841 55 867116 65 868396 65 869676 65 870956 65 872236 65 873516 65 874796 65 876076 65 877356 70 878636 70 879916 70 881196 70 882476 70 883756 70 885036 70 886321 65 887601 65 888881 65 890161 65 891446 65 892726 65 894006 65 895286 65 896571 60 897851 60 899131 60 900411 60 901696 55 902976 55 904256 55 905536 55 906821 50 908101 50 909381 50 910661 50 911951 35 913231 35 914511 35 915791 35
fb905b78a91391adc0bb223c4eaf3372_0,395061 10 396341 10 397621 10 398891 30 400171 30 401451 30 402731 30 404011 40 405291 40 406571 40 407851 40 409126 60 410406 60 411686 60 412966 60 414241 80 415521 80 416801 80 418081 80 419361 90 420641 90 421921 90 423201 90 424476 105 425756 105 427036 105 428316 105 429591 115 430871 115 432151 115 433431 115 434706 120 435986 120 437266 120 438546 120 439821 130 441101 130 442381 130 443661 135 444941 135 446221 135 447501 135 448776 145 450056 145 451336 145 452616 145 453891 150 455171 150 456451 150 457731 150 459011 155 460291 155 461571 155 462851 155 464131 160 465411 160 466691 160 467971 160 469246 165 470526 165 471806 165 473086 165 474366 170 475646 170 476926 170 478206 170 479481 175 480761 175 482041 175 483321 175 484596 185 485876 185 487156 185 488431 190 489711 190 490991 190 492271 190 493546 195 494826 195 496106 195 497386 195 498661 205 499941 205 501221 205 502501 205 503776 210 505056 210 506336 210 507616 210 508891 215 510171 215 511451 215 512731 215 514006 220 515286 220 516566 220 517846 220 519121 225 520401 225 521681 225 522961 225 524241 225 525521 225 526801 225 528076 235 529356 235 530636 235 531916 235 533191 240 534471 240 535751 240 537031 240 538311 240 539591 240 540871 240 542151 240 543426 245 544706 245 545986 245 547266 245 548546 245 549826 245 551106 245 552386 245 553661 250 554941 250 556221 250 557501 250 558781 250 560061 250 561341 250 562621 250 563896 255 565176 255 566456 255 567736 255 569016 255 570296 255 571576 255 572856 255 574136 255 575416 255 576696 255 577976 255 579256 255 580536 255 581816 255 583096 255 584376 255 585656 255 586936 255 588216 250 589496 250 590776 250 592056 250 593336 250 594616 250 595896 250 597176 250 598461 245 599741 245 601021 245 602301 245 603581 245 604861 245 606141 245 607421 245 608701 240 609981 240 611261 240 612541 240 613826 235 615106 235 616386 235 617666 235 618946 235 620226 235 621506 235 622786 230 624066 230 625346 230 626626 230 627911 225 629191 225 630471 225 631751 225 633031 220 634311 220 635591 220 636871 220 638156 215 639436 215 640716 215 641996 215 643276 210 644556 210 645836 210 647116 210 648401 205 649681 205 650961 205 652241 205 653526 195 654806 195 656086 195 657366 195 658646 190 659926 190 661206 190 662491 180 663771 180 665051 180 666331 180 667616 170 668896 170 670176 170 671456 170 672741 160 674021 160 675301 160 676581 160 677866 145 679146 145 680426 145 681706 145 682991 135 684271 135 685551 135 686831 135 688116 125 689396 125 690676 125 691956 125 693241 115 694521 115 695801 115 697081 115 698366 105 699646 105 700926 105 702206 105 703496 90 704776 90 706056 90 707346 75 708626 75 709906 75 711186 75 712476 60 713756 60 715036 60 716316 60 717606 45 718886 45 720166 45 721446 45 722746 5 724026 5 725306 5 726586 5
fb905b78a91391adc0bb223c4eaf3372_1,
3657e4314fe384eb2ba3adfda6c1899f_0,703261 25 704541 25 705821 25 707081 55 708361 55 709641 55 710921 55 712191 75 713471 75 714751 75 716031 75 717301 90 718581 90 719861 90 721141 90 722416 105 723696 105 724976 105 726256 105 727531 115 728811 115 730091 115 731371 115 732651 120 733931 120 735211 120 736491 120 737766 125 739046 125 740326 125 741606 125 742886 130 744166 130 745446 130 746726 130 748006 135 749286 135 750566 135 751841 140 753121 140 754401 140 755681 140 756961 140 758241 140 759521 140 760801 140 762081 145 763361 145 764641 145 765921 145 767201 145 768481 145 769761 145 771041 145 772321 145 773601 145 774881 145 776161 145 777446 135 778726 135 780006 135 781286 135 782566 135 783846 135 785126 135 786406 135 787686 135 788966 135 790246 135 791526 135 792806 135 794086 135 795366 135 796651 130 797931 130 799211 130 800491 130 801771 130 803051 130 804331 130 805611 130 806891 130 808171 130 809451 130 810731 130 812011 130 813291 130 814571 130 815851 130 817131 130 818411 130 819691 130 820971 130 822256 120 823536 120 824816 120 826096 120 827376 120 828656 120 829936 120 831216 120 832496 120 833776 120 835056 120 836341 115 837621 115 838901 115 840181 115 841461 110 842741 110 844021 110 845301 110 846586 105 847866 105 849146 105 850426 105 851706 100 852986 100 854266 100 855546 100 856831 90 858111 90 859391 90 860671 90 861956 80 863236 80 864516 80 865796 80 867086 65 868366 65 869646 65 870926 65 872236 30 873516 30 874796 30 876076 30
3657e4314fe384eb2ba3adfda6c1899f_1,
5026b3550534bca540e24f489284b8e6_0,543291 15 544571 15 545851 15 547131 15 548406 25 549686 25 550966 25 552246 25 553521 35 554801 35 556081 35 557361 35 558636 45 559916 45 561196 45 562476 45 563751 50 565031 50 566311 50 567591 50 568866 60 570146 60 571426 60 572706 65 573986 65 575266 65 576546 65 577821 70 579101 70 580381 70 581661 70 582936 75 584216 75 585496 75 586776 75 588051 80 589331 80 590611 80 591891 80 593166 90 594446 90 595726 90 597006 90 598286 90 599566 90 600846 90 602126 90 603401 95 604681 95 605961 95 607241 95 608521 95 609801 95 611081 95 612361 95 613641 95 614921 95 616201 95 617476 95 618756 95 620036 95 621316 95 622591 100 623871 100 625151 100 626431 100 627711 100 628991 100 630271 100 631551 100 632826 105 634106 105 635386 105 636666 105 637946 100 639226 100 640506 100 641786 100 643066 100 644346 100 645626 100 646906 100 648181 110 649461 110 650741 110 652021 110 653301 110 654581 110 655861 110 657141 110 658421 115 659701 115 660981 115 662261 115 663541 115 664821 115 666101 115 667376 120 668656 120 669936 120 671216 120 672496 115 673776 115 675056 115 676336 115 677616 110 678896 110 680176 110 681456 110 682736 105 684016 105 685296 105 686576 105 687856 105 689136 105 690416 105 691696 105 692976 105 694256 105 695536 105 696816 105 698096 80 699376 80 700656 80 701936 80 703216 75 704496 75 705776 75 707056 70 708336 70 709616 70 710896 70 712181 65 713461 65 714741 65 716021 65 717301 60 718581 60 719861 60 721141 60 722426 50 723706 50 724986 50 726266 50 727546 40 728826 40 730106 40 731386 40 732671 30 733951 30 735231 30 736511 30 737801 10 739081 10 740361 10 741641 10
5026b3550534bca540e24f489284b8e6_1,
6679bff55177a34fc01019eec999fd84_0,235086 20 235126 30 236366 20 236406 30 237646 20 237686 30 238926 20 238966 30 240201 120 241481 120 242761 120 244041 120 245316 150 246596 150 247876 150 249156 150 250436 170 251716 170 252996 170 254276 170 255551 230 256831 230 258111 230 259391 230 260671 250 261951 250 263231 250 264511 260 265791 260 267071 260 268351 260 269631 265 270911 265 272191 265 273471 265 274751 275 276031 275 277311 275 278591 275 279866 280 281146 280 282426 280 283706 280 284991 280 286271 280 287551 280 288831 280 290111 280 291391 280 292671 280 293951 280 295231 280 296511 280 297791 280 299071 280 300351 285 301631 285 302911 285 304191 285 305471 285 306751 285 308031 285 309311 285 310591 285 311871 285 313151 285 314436 280 315716 280 316996 280 318276 280 319556 280 320836 280 322116 280 323396 280 324676 280 325956 280 327236 280 328516 280 329796 275 331076 275 332356 275 333636 275 334916 275 336196 275 337476 275 338756 275 340036 275 341316 275 342596 275 343876 275 345161 270 346441 270 347721 270 349001 270 350281 270 351561 270 352841 270 354121 265 355401 265 356681 265 357961 265 359241 265 360521 265 361801 265 363081 265 364361 265 365641 265 366921 265 368201 265 369481 265 370761 265 372041 265 373321 265 374601 265 375881 265 377161 265 378441 265 379721 260 381001 260 382281 260 383561 260 384841 260 386121 260 387401 260 388681 260 389961 260 391241 260 392521 260 393801 260 395081 260 396361 260 397641 260 398921 260 400201 260 401481 260 402761 260 404041 260 405321 260 406601 260 407881 260 409161 255 410441 255 411721 255 413001 255 414281 255 415561 255 416841 255 418121 255 419401 255 420681 255 421961 255 423241 255 424521 255 425801 255 427081 255 428361 255 429641 250 430921 250 432201 250 433481 250 434761 250 436041 250 437321 250 438601 250 439881 250 441161 250 442441 250 443721 245 445001 245 446281 245 447561 245 448841 245 450121 245 451401 245 452681 245 453961 240 455241 240 456521 240 457801 240 459081 240 460361 240 461641 240 462921 240 464206 235 465486 235 466766 235 468046 235 469326 230 470606 230 471886 230 473166 230 474451 220 475731 220 477011 220 478291 220 479576 215 480856 215 482136 215 483416 215 484701 205 485981 205 487261 205 488546 195 489826 195 491106 195 492386 195 493676 180 494956 180 496236 180 497516 180 498801 165 500081 165 501361 165 502641 165 503931 145 505211 145 506491 145 507771 145 509061 120 510341 120 511621 120 512901 120 514196 50 515476 50 516756 50 518036 50
6679bff55177a34fc01019eec999fd84_1,
a6e51d077bad31c8c5f54ffaa27a6235_0,187576 10 188856 10 190136 10 191411 20 192691 20 193971 20 195251 20 196526 30 197806 30 199086 30 200366 30 201646 35 202926 35 204206 35 205486 35 206751 55 208031 55 209311 55 210591 55 211876 55 213156 55 214436 55 215716 60 216996 60 218276 60 219556 60 220836 70 222116 70 223396 70 224676 70 225951 80 227231 80 228511 80 229791 80 231071 80 232351 80 233631 80 234911 80 236186 90 237466 90 238746 90 240026 90 241306 90 242586 90 243866 90 245151 90 246431 90 247711 90 248991 90 250271 95 251551 95 252831 95 254111 95 255396 95 256676 95 257956 95 259236 95 260516 100 261796 100 263076 100 264356 100 265641 110 266921 110 268201 110 269486 115 269611 5 270766 115 270891 5 272046 115 272171 5 273326 115 273451 5 274611 135 275891 135 277171 135 278451 135 279731 140 281011 140 282291 140 283571 140 284851 145 286131 145 287411 145 288691 145 289976 150 291256 150 292536 150 293816 155 295096 155 296376 155 297656 155 298941 155 300221 155 301501 155 302781 155 304056 160 305336 160 306616 160 307896 160 309171 175 310451 175 311731 175 313011 175 314286 195 315566 195 316846 195 318126 195 319411 195 320691 195 321971 195 323251 200 324531 200 325811 200 327091 200 328371 10 328386 190 329651 10 329666 190 330931 10 330946 190 332211 10 332226 190 333481 15 333511 190 334761 15 334791 190 336041 15 336071 190 337321 15 337351 190 338601 10 338631 190 339881 10 339911 190 341161 10 341191 190 342441 10 342471 190 343751 195 345031 195 346311 195 347596 190 347901 10 348876 190 349181 10 350156 190 350461 10 351436 190 351741 10 352716 195 353016 20 353996 195 354296 20 355276 195 355576 20 356556 195 356856 20 357841 60 357926 110 358141 15 359121 60 359206 110 359421 15 360401 60 360486 110 360701 15 361681 60 361766 110 361981 15 362961 65 363046 115 363266 20 364241 65 364326 115 364546 20 365521 65 365606 115 365826 20 366801 65 366886 115 367106 20 368081 200 368376 10 368391 15 369361 200 369656 10 369671 15 370641 200 370936 10 370951 15 371921 200 372216 10 372231 15 373201 205 373491 15 373516 5 374481 205 374771 15 374796 5 375761 205 376051 15 376076 5 377031 215 377331 35 378311 215 378611 35 379591 215 379891 35 380871 215 381171 35 382146 220 382456 35 383426 220 383736 35 384706 220 385016 35 385986 220 386296 35 387261 230 387586 20 387626 5 388541 230 388866 20 388906 5 389821 230 390146 20 390186 5 391101 230 391426 20 391466 5 392371 255 392691 10 392716 10 392741 20 393651 255 393971 10 393996 10 394021 20 394931 255 395251 10 395276 10 395301 20 396211 255 396531 10 396556 10 396581 20 397481 280 397806 15 397841 10 397861 20 398761 280 399086 15 399121 10 399141 20 400041 280 400366 15 400401 10 400421 20 401316 295 401646 45 401701 15 402596 295 402926 45 402981 15 403876 295 404206 45 404261 15 405156 295 405486 45 405541 15 406431 300 406761 75 407711 300 408041 75 408991 300 409321 75 410271 300 410601 75 411536 320 411861 95 412816 320 413141 95 414096 320 414421 95 415376 320 415701 95 416651 425 417931 425 419211 425 420491 425 421766 145 421916 280 423046 145 423196 280 424326 145 424476 280 425606 145 425756 280 426871 155 427036 280 428151 155 428316 280 429431 155 429596 280 430706 165 430876 285 431986 165 432156 285 433266 165 433436 285 434546 165 434716 285 435826 165 435996 285 437106 165 437276 285 438386 165 438556 285 439666 165 439836 285 440941 465 442221 465 443501 465 444781 465 446061 465 447341 465 448621 465 449901 465 451181 465 452461 465 453741 465 455021 465 456301 465 457581 465 458861 465 460136 475 461416 475 462696 475 463976 475 465256 45 465341 5 465381 350 466536 45 466621 5 466661 350 467816 45 467901 5 467941 350 469096 45 469181 5 469221 350 470376 35 470501 350 471656 35 471781 350 472936 35 473061 350 474216 35 474341 350 475491 25 475626 345 476771 25 476906 345 478051 25 478186 345 479331 25 479466 345 480611 15 480746 345 481891 15 482026 345 483171 15 483306 345 484451 5 484591 20 484616 310 485731 5 485871 20 485896 310 487011 5 487151 20 487176 310 488291 5 488431 20 488456 310 489566 10 489716 15 489736 310 490846 10 490996 15 491016 310 492126 10 492276 15 492296 310 493406 10 493556 15 493576 310 494686 5 494841 5 494856 310 495966 5 496121 5 496136 310 497246 5 497401 5 497416 310 498526 5 498681 5 498696 310 499806 5 499966 5 499976 310 501086 5 501246 5 501256 310 502366 5 502526 5 502536 310 503646 5 503806 5 503816 310 504926 5 505086 5 505106 300 506206 5 506366 5 506386 300 507486 5 507646 5 507666 300 508931 5 508946 300 510211 5 510226 300 511491 5 511506 300 512771 5 512786 300 514046 320 515326 320 516606 320 517886 320 519171 315 520451 315 521731 315 523011 315 524296 310 525576 310 526856 310 528136 310 529421 310 530701 310 531981 310 533266 305 534546 305 535826 305 537106 305 538391 300 539671 300 540951 300 542231 300 543511 300 544791 300 546071 300 547351 300 548636 295 549916 295 551196 295 552476 295 553756 295 555036 295 556316 295 557596 295 558876 300 560156 300 561436 300 562716 300 563996 300 565276 300 566556 300 567836 295 569116 295 570396 295 571676 295 572956 295 574236 295 575516 295 576796 295 578076 290 579356 290 580636 290 581916 290 583191 290 584471 290 585751 290 587031 130 587171 145 588311 130 588451 145 589591 130 589731 145 590871 130 591011 145 592151 120 592296 145 593431 120 593576 145 594711 120 594856 145 595991 120 596136 145 597266 120 597421 90 597516 45 598546 120 598701 90 598796 45 599826 120 599981 90 600076 45 601106 120 601261 90 601356 45 602386 115 602541 50 602641 40 603666 115 603821 50 603921 40 604946 115 605101 50 605201 40 606226 115 606381 50 606481 40 607506 110 607661 35 607761 40 608786 110 608941 35 609041 40 610066 110 610221 35 610321 40 611346 110 611501 35 611601 40 612626 105 612786 20 612886 35 613906 105 614066 20 614166 35 615186 105 615346 20 615446 35 616461 110 616631 10 616741 15 617741 110 617911 10 618021 15 619021 110 619191 10 619301 15 620301 110 620471 10 620581 15 621581 105 622861 105 624141 105 625421 105 626701 100 627981 100 629261 100 630541 100 631821 100 633101 100 634381 100 635661 100 636941 90 638221 90 639501 90 640781 85 642061 85 643341 85 644621 85 645901 75 647181 75 648461 75 649741 75 651021 65 652301 65 653581 65 654861 65 656136 65 657416 65 658696 65 659976 65 661251 60 662531 60 663811 60 665091 60 666371 55 667651 55 668931 55 670201 60 671481 60 672761 60 674041 60 675316 60 676596 60 677876 60 679156 60 680431 55 681711 55 682991 55 684271 55
a6e51d077bad31c8c5f54ffaa27a6235_1,465301 40 465346 35 466581 40 466626 35 467861 40 467906 35 469141 40 469186 35 470411 90 471691 90 472971 90 474251 90 475516 110 476796 110 478076 110 479356 110 480626 120 481906 120 483186 120 484456 135 485736 135 487016 135 488296 135 489576 140 490856 140 492136 140 493416 140 494691 150 495971 150 497251 150 498531 150 499811 155 501091 155 502371 155 503651 155 504931 155 505096 10 506211 155 506376 10 507491 155 507656 10 508766 165 508936 10 510046 165 510216 10 511326 165 511496 10 512606 165 512776 10 513886 160 515166 160 516446 160 517726 160 519006 165 520286 165 521566 165 522846 165 524126 170 525406 170 526686 170 527966 170 529251 170 530531 170 531811 170 533091 175 534371 175 535651 175 536931 175 538211 180 539491 180 540771 180 542051 180 543336 175 544616 175 545896 175 547176 175 548456 180 549736 180 551016 180 552296 180 553576 180 554856 180 556136 180 557416 180 558696 180 559976 180 561256 180 562541 175 563821 175 565101 175 566381 175 567661 175 568941 175 570221 175 571501 175 572781 175 574061 175 575341 175 576621 175 577901 175 579181 175 580461 175 581741 175 583021 170 584301 170 585581 170 586861 170 588141 170 589421 170 590701 170 591986 165 593266 165 594546 165 595826 165 597111 155 598391 155 599671 155 600951 155 602236 150 603516 150 604796 150 606076 150 607371 135 608651 135 609931 135 611211 135 612501 125 613781 125 615061 125 616351 110 617631 110 618911 110 620191 110 621476 105 622756 105 624036 105 625316 105 626601 100 627881 100 629161 100 630441 100 631726 95 633006 95 634286 95 635566 95 636851 90 638131 90 639411 90 640696 85 641976 85 643256 85 644536 85 645821 80 647101 80 648381 80 649661 80 650946 75 652226 75 653506 75 654786 75 656071 65 657351 65 658631 65 659911 65 661201 50 662481 50 663761 50 665041 50 666326 45 667606 45 668886 45 670176 25 671456 25 672736 25 674016 25 675301 15 676581 15 677861 15 679141 15
30c2f4fc276ed9f178dc2f4af6266509_0,488281 40 489561 40 490841 40 492121 40 493386 90 494666 90 495946 90 497226 90 498496 130 499776 130 501056 130 502336 130 503611 145 504891 145 506171 145 507451 145 508726 155 510006 155 511286 155 512566 155 513841 165 515121 165 516401 165 517681 165 518961 175 520241 175 521521 175 522801 175 524076 185 525356 185 526636 185 527911 195 529191 195 530471 195 531751 195 533031 200 534311 200 535591 200 536871 200 538146 210 539426 210 540706 210 541986 210 543261 220 544541 220 545821 220 547101 220 548381 225 549661 225 550941 225 552221 225 553501 225 554781 225 556061 225 557341 225 558616 235 559896 235 561176 235 562456 235 563736 240 565016 240 566296 240 567576 240 568851 245 570131 245 571411 245 572686 255 573966 255 575246 255 576526 255 577806 255 579086 255 580366 255 581646 255 582921 265 584201 265 585481 265 586761 265 588041 265 589321 265 590601 265 591881 265 593161 265 594441 265 595721 265 597001 265 598276 275 599556 275 600836 275 602116 275 603396 275 604676 275 605956 275 607236 275 608516 275 609796 275 611076 275 612356 275 613631 280 614911 280 616191 280 617471 280 618751 280 620031 280 621311 280 622591 285 623871 285 625151 285 626431 285 627706 290 628986 290 630266 290 631546 290 632826 290 634106 290 635386 290 636666 290 637946 290 639226 290 640506 290 641786 290 643066 290 644346 290 645626 290 646906 290 648186 290 649466 290 650746 290 652026 290 653306 290 654586 290 655866 290 657146 290 658421 295 659701 295 660981 295 662261 295 663541 295 664821 295 666101 295 667381 295 668661 295 669941 295 671221 295 672496 300 673776 300 675056 300 676336 300 677616 300 678896 300 680176 300 681456 300 682736 295 684016 295 685296 295 686576 295 687851 300 689131 300 690411 300 691691 300 692971 300 694251 300 695531 300 696811 300 698086 300 699366 300 700646 300 701926 300 703206 300 704486 300 705766 300 707046 300 708326 300 709606 300 710886 300 712166 295 713446 295 714726 295 716006 295 717286 295 718566 295 719846 295 721126 295 722406 295 723686 295 724966 295 726246 295 727526 290 728806 290 730086 290 731366 290 732646 290 733926 290 735206 290 736486 290 737766 290 739046 290 740326 290 741606 290 742886 285 744166 285 745446 285 746726 285 748006 285 749286 285 750566 285 751846 285 753126 285 754406 285 755686 285 756966 280 758246 280 759526 280 760806 280 762091 275 763371 275 764651 275 765931 275 767211 275 768491 275 769771 275 771051 275 772331 270 773611 270 774891 270 776171 270 777451 270 778731 270 780011 270 781291 270 782576 260 783856 260 785136 260 786416 260 787696 260 788976 260 790256 260 791536 255 792816 255 794096 255 795376 255 796661 245 797941 245 799221 245 800501 245 801781 245 803061 245 804341 245 805621 245 806901 240 808181 240 809461 240 810741 240 812026 235 813306 235 814586 235 815866 235 817146 230 818426 230 819706 230 820986 230 822271 220 823551 220 824831 220 826111 220 827391 220 828671 220 829951 220 831231 220 832516 210 833796 210 835076 210 836361 200 837641 200 838921 200 840201 200 841481 195 842761 195 844041 195 845321 195 846606 185 847886 185 849166 185 850446 185 851731 175 853011 175 854291 175 855571 175 856856 160 858136 160 859416 160 860696 160 861986 145 863266 145 864546 145 865826 145 867111 135 868391 135 869671 135 870951 135 872236 120 873516 120 874796 120 876076 120 877371 95 878651 95 879931 95 881226 75 882506 75 883786 75 885066 75 886361 45 887641 45 888921 45 890201 45
30c2f4fc276ed9f178dc2f4af6266509_1,
e4a17af18f72c8e6166a915669c99390_0,
